Species,locationID,city,season,count,Site,utmEast,utmNorth,utmZone,long,lat
Domestic dog,3474,tawa,AP21,4,G-CBP2,543422.4375,5226249,10,-122.42682678938667,47.1883010270148
Domestic dog,3474,tawa,JU21,3,G-CBP2,543422.4375,5226249,10,-122.42682678938667,47.1883010270148
Domestic dog,4333,tawa,JA21,1,G-KP2,537217,5235182,10,-122.50799150845162,47.269061297727504
Squirrel,2309,tawa,JU21,1,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Squirrel,2316,tawa,AP21,2,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Squirrel,2316,tawa,JA21,2,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Squirrel,2316,tawa,JU21,16,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Squirrel,2316,tawa,OC20,1,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Squirrel,2338,tawa,AP21,4,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Squirrel,2341,tawa,AP21,1,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Squirrel,2341,tawa,JA21,1,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Squirrel,2342,tawa,JU21,9,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Squirrel,2342,tawa,OC21,1,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Squirrel,2346,tawa,JU21,6,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Squirrel,2346,tawa,OC20,1,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Squirrel,2349,tawa,JA21,1,G-JP,538601.5625,5233888,10,-122.48980021466649,47.25733785038378
Squirrel,2354,tawa,JA21,2,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Squirrel,2354,tawa,JU21,40,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Squirrel,2364,tawa,AP21,1,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Squirrel,2364,tawa,JA21,1,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Squirrel,2364,tawa,JU21,18,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Squirrel,2364,tawa,OC20,2,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Squirrel,3468,tawa,JU21,5,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Rabbit,2305,tawa,AP21,5,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Rabbit,2305,tawa,JA21,5,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Rabbit,2310,tawa,JU21,8,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Rabbit,2310,tawa,OC20,9,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Rabbit,2311,tawa,JU21,4,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Rabbit,2320,tawa,JU21,1,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Rabbit,2324,tawa,OC20,1,P-MCP,542065.02,5233490.25,10,-122.44406301593588,47.253545969918875
Rabbit,2331,tawa,AP21,37,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Rabbit,2331,tawa,JU21,47,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Rabbit,2331,tawa,OC20,9,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Rabbit,2334,tawa,AP21,20,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Rabbit,2334,tawa,JA21,7,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Rabbit,2334,tawa,JU21,2,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Rabbit,2334,tawa,OC20,18,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Rabbit,2336,tawa,JA21,11,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Rabbit,2336,tawa,JU21,5,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Rabbit,2338,tawa,JA21,2,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Rabbit,2341,tawa,JA21,4,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Rabbit,2349,tawa,JA21,1,G-JP,538601.5625,5233888,10,-122.48980021466649,47.25733785038378
Rabbit,2354,tawa,JU21,3,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Rabbit,2364,tawa,JU21,113,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Rabbit,3467,tawa,JU21,101,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Rabbit,3468,tawa,JA21,3,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Rabbit,3468,tawa,JU21,2,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Rabbit,3469,tawa,JA21,3,P-OV2,550048.5625,5190938,10,-122.34327690455926,46.87009737411258
Rabbit,3469,tawa,JU21,1,P-OV2,550048.5625,5190938,10,-122.34327690455926,46.87009737411258
Rabbit,3471,tawa,AP21,22,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Rabbit,3472,tawa,JA21,61,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Rabbit,3472,tawa,JU21,68,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Eastern gray squirrel,2305,tawa,AP21,244,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Eastern gray squirrel,2305,tawa,JA21,496,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Eastern gray squirrel,2305,tawa,JU21,34,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Eastern gray squirrel,2309,tawa,JU21,18,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Eastern gray squirrel,2309,tawa,OC20,17,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Eastern gray squirrel,2310,tawa,JU21,1,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Eastern gray squirrel,2310,tawa,OC20,176,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Eastern gray squirrel,2311,tawa,JU21,3,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Eastern gray squirrel,2311,tawa,OC20,1,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Eastern gray squirrel,2316,tawa,AP21,7,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Eastern gray squirrel,2316,tawa,JA21,10,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Eastern gray squirrel,2316,tawa,JU21,7,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Eastern gray squirrel,2316,tawa,OC20,45,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Eastern gray squirrel,2316,tawa,OC21,16,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Eastern gray squirrel,2320,tawa,JU21,5,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Eastern gray squirrel,2320,tawa,OC20,1,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Eastern gray squirrel,2321,tawa,JA21,1,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Eastern gray squirrel,2321,tawa,JU21,1,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Eastern gray squirrel,2322,tawa,OC20,1,P-GP,541039.4375,5235299.5,10,-122.45745032482698,47.269890460874926
Eastern gray squirrel,2324,tawa,OC20,86,P-MCP,542065.02,5233490.25,10,-122.44406301593588,47.253545969918875
Eastern gray squirrel,2331,tawa,AP21,5,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Eastern gray squirrel,2331,tawa,JA21,39,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Eastern gray squirrel,2331,tawa,JU21,33,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Eastern gray squirrel,2334,tawa,AP21,16,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Eastern gray squirrel,2334,tawa,JA21,67,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Eastern gray squirrel,2334,tawa,JU21,127,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Eastern gray squirrel,2334,tawa,OC20,41,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Eastern gray squirrel,2334,tawa,OC21,2,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Eastern gray squirrel,2336,tawa,AP21,8,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Eastern gray squirrel,2336,tawa,JA21,9,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Eastern gray squirrel,2336,tawa,JU21,8,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Eastern gray squirrel,2336,tawa,OC20,1,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Eastern gray squirrel,2337,tawa,JA21,1,P-WWP,554814.6875,5224622,10,-122.27665975935894,47.17281070545192
Eastern gray squirrel,2338,tawa,AP21,67,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Eastern gray squirrel,2338,tawa,JA21,27,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Eastern gray squirrel,2338,tawa,JU21,2,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Eastern gray squirrel,2346,tawa,AP21,41,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Eastern gray squirrel,2346,tawa,JA21,1,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Eastern gray squirrel,2346,tawa,JU21,22,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Eastern gray squirrel,2346,tawa,OC20,5,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Eastern gray squirrel,2347,tawa,OC20,3,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Eastern gray squirrel,2349,tawa,AP21,367,G-JP,538601.5625,5233888,10,-122.48980021466649,47.25733785038378
Eastern gray squirrel,2349,tawa,JA21,407,G-JP,538601.5625,5233888,10,-122.48980021466649,47.25733785038378
Eastern gray squirrel,2354,tawa,AP21,113,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Eastern gray squirrel,2354,tawa,JA21,153,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Eastern gray squirrel,2354,tawa,JU21,14,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Eastern gray squirrel,2354,tawa,OC20,334,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Eastern gray squirrel,2362,tawa,AP21,12,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Eastern gray squirrel,2362,tawa,JA21,8,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Eastern gray squirrel,2362,tawa,JU21,11,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Eastern gray squirrel,2362,tawa,OC20,24,G-WLP2,540043.0625,5225041.5,10,-122.47154011345283,47.177650308061786
Eastern gray squirrel,2364,tawa,AP21,36,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Eastern gray squirrel,2364,tawa,JA21,12,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Eastern gray squirrel,2364,tawa,JU21,5,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Eastern gray squirrel,2364,tawa,OC20,125,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Eastern gray squirrel,3464,tawa,AP21,7,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Eastern gray squirrel,3464,tawa,OC20,31,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Eastern gray squirrel,3467,tawa,AP21,57,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Eastern gray squirrel,3467,tawa,JA21,7,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Eastern gray squirrel,3467,tawa,JU21,27,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Eastern gray squirrel,3467,tawa,OC20,47,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Eastern gray squirrel,3471,tawa,AP21,30,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Eastern gray squirrel,3471,tawa,JA21,24,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Eastern gray squirrel,3471,tawa,OC20,21,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Eastern gray squirrel,3472,tawa,AP21,16,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Eastern gray squirrel,3472,tawa,JA21,4,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Eastern gray squirrel,3472,tawa,JU21,5,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Eastern gray squirrel,3474,tawa,AP21,15,G-CBP2,543422.4375,5226249,10,-122.42682678938667,47.1883010270148
Eastern gray squirrel,3474,tawa,JU21,12,G-CBP2,543422.4375,5226249,10,-122.42682678938667,47.1883010270148
Elk,2341,tawa,AP21,7,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Elk,2341,tawa,JA21,12,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Elk,2341,tawa,JU21,16,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Elk,2341,tawa,OC20,19,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Elk,2342,tawa,JU21,2,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Elk,3468,tawa,JU21,3,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Elk,3468,tawa,OC20,1,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Elk,3469,tawa,JA21,35,P-OV2,550048.5625,5190938,10,-122.34327690455926,46.87009737411258
Elk,3469,tawa,JU21,33,P-OV2,550048.5625,5190938,10,-122.34327690455926,46.87009737411258
Elk,3469,tawa,OC21,57,P-OV2,550048.5625,5190938,10,-122.34327690455926,46.87009737411258
Squirrel,3376,oaca,OC21,3,HBT,578585.875,4176056.25,10,-122.1082052795166,37.72840774799266
Squirrel,3379,oaca,JU21,2,HT,577039.375,4181267.5,10,-122.12520031814923,37.775504171738376
Squirrel,3383,oaca,AP21,15,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Squirrel,3383,oaca,JA21,70,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Squirrel,3383,oaca,JU21,10,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Squirrel,3383,oaca,OC21,57,AB,567123,4183440,10,-122.23759206133575,37.79586579832616
Squirrel,3384,oaca,JA21,4,CB,572155,4184290,10,-122.18035727643793,37.803142529093726
Squirrel,3384,oaca,JU21,12,CB,572155,4184290,10,-122.18035727643793,37.803142529093726
Squirrel,3384,oaca,OC21,16,CB,572155,4184290,10,-122.18035727643793,37.803142529093726
Squirrel,3387,oaca,JU21,2,CR,575257.1875,4178946.75,10,-122.14567601162237,37.75473747299067
Squirrel,3389,oaca,JA21,1,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Squirrel,3389,oaca,JU21,5,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Squirrel,3389,oaca,OC21,4,WP,575743.9375,4178844.25,10,-122.14016165799895,37.753773534843326
Squirrel,3390,oaca,AP21,9,DY,571940,4182400,10,-122.18298694516211,37.78612625493866
Squirrel,3390,oaca,JU21,8,DY,571940,4182400,10,-122.18298694516211,37.78612625493866
Squirrel,3390,oaca,OC21,91,DY,571940,4182400,10,-122.18298694516211,37.78612625493866
Deer,2309,tawa,JA21,55,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Deer,2309,tawa,JU21,3,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Deer,2309,tawa,OC20,18,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Deer,2310,tawa,JU21,15,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Deer,2310,tawa,OC20,66,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Deer,2311,tawa,JA21,20,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Deer,2311,tawa,JU21,26,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Deer,2311,tawa,OC20,5,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Deer,2316,tawa,AP21,35,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Deer,2316,tawa,JA21,67,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Deer,2316,tawa,JU21,16,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Deer,2316,tawa,OC20,26,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Deer,2316,tawa,OC21,26,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Deer,2320,tawa,JA21,15,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Deer,2320,tawa,OC20,7,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Deer,2321,tawa,AP21,17,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Deer,2321,tawa,JA21,21,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Deer,2321,tawa,JU21,60,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Deer,2321,tawa,OC20,24,P-CUP,539988,5235632.5,10,-122.471320086731,47.27295174449351
Deer,2322,tawa,AP21,10,P-GP,541039.4375,5235299.5,10,-122.45745032482698,47.269890460874926
Deer,2322,tawa,JA21,11,P-GP,541039.4375,5235299.5,10,-122.45745032482698,47.269890460874926
Deer,2322,tawa,OC20,77,P-GP,541039.4375,5235299.5,10,-122.45745032482698,47.269890460874926
Deer,2331,tawa,OC20,12,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Deer,2334,tawa,AP21,2,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Deer,2334,tawa,JA21,1,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Deer,2334,tawa,JU21,4,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Deer,2334,tawa,OC20,12,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Deer,2336,tawa,JA21,1,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Deer,2336,tawa,OC20,6,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Deer,2338,tawa,AP21,1,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Deer,2338,tawa,JA21,1,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Deer,2338,tawa,JU21,7,P-BLP,554358.4375,5223381,10,-122.28283031300815,47.16168229763593
Deer,2341,tawa,AP21,22,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Deer,2341,tawa,JA21,24,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Deer,2341,tawa,JU21,41,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Deer,2341,tawa,OC20,19,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Deer,2342,tawa,AP21,13,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Deer,2342,tawa,JA21,29,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Deer,2342,tawa,JU21,34,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Deer,2342,tawa,OC20,30,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Deer,2342,tawa,OC21,7,P-OLT,555380.3125,5195714,10,-122.2727399501913,46.91265010614948
Deer,2346,tawa,AP21,82,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Deer,2346,tawa,JA21,68,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Deer,2346,tawa,JU21,64,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Deer,2346,tawa,OC20,76,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Deer,2347,tawa,AP21,1,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Deer,2347,tawa,JA21,1,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Deer,2347,tawa,JU21,7,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Deer,2347,tawa,OC20,3,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Deer,2354,tawa,AP21,177,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Deer,2354,tawa,JA21,33,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Deer,2354,tawa,JU21,44,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Deer,2354,tawa,OC20,16,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Deer,3464,tawa,AP21,3,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Deer,3464,tawa,OC20,2,P-MKP3,543620.8125,5231466,10,-122.42370007767919,47.2352303289375
Deer,3468,tawa,AP21,73,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Deer,3468,tawa,JA21,6,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Deer,3468,tawa,JU21,8,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Deer,3468,tawa,OC20,143,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Deer,3469,tawa,JU21,1,P-OV2,550048.5625,5190938,10,-122.34327690455926,46.87009737411258
Deer,4333,tawa,AP21,19,G-KP2,537217,5235182,10,-122.50799150845162,47.269061297727504
Deer,4333,tawa,OC20,2,G-KP2,537217,5235182,10,-122.50799150845162,47.269061297727504
Rabbit,2305,tawa,AP21,1,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Rabbit,2305,tawa,JA21,26,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Rabbit,2305,tawa,JU21,45,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Rabbit,2310,tawa,JU21,6,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Rabbit,2310,tawa,OC20,18,P-RP,536875.3125,5238307,10,-122.51225005999778,47.29719932320845
Rabbit,2311,tawa,JA21,4,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Rabbit,2311,tawa,JU21,2,P-STP,538434.5625,5236995.5,10,-122.49173974370129,47.28530888330367
Rabbit,2316,tawa,OC21,1,P-DPV,534489.5625,5240438.5,10,-122.5436402745423,47.3165085016772
Rabbit,2320,tawa,JA21,1,P-PCNA2,539001.125,5236057,10,-122.48432986987385,47.27683082960451
Rabbit,2324,tawa,OC20,1,P-MCP,542065.02,5233490.25,10,-122.44406301593588,47.253545969918875
Rabbit,2331,tawa,AP21,102,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Rabbit,2331,tawa,JA21,57,P-SCP2,545624.375,5229907.5,10,-122.3973902834904,47.22107090831066
Rabbit,2334,tawa,AP21,87,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Rabbit,2334,tawa,OC21,4,P-CCP,551505.375,5225549,10,-122.32022008391868,47.18141910672656
Rabbit,2336,tawa,AP21,2,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Rabbit,2336,tawa,JU21,2,P-WBC,553029.125,5224204.5,10,-122.30026973533971,47.16920045659492
Rabbit,2341,tawa,AP21,6,P-RWSR,555692.8125,5197156,10,-122.26845992226573,46.92559930766051
Rabbit,2346,tawa,AP21,2,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Rabbit,2346,tawa,JU21,1,G-SB,535535,5238409,10,-122.52996962188311,47.298191196125245
Rabbit,2347,tawa,AP21,1,G-VP,536300.4375,5236384,10,-122.5200102255112,47.27992829292994
Rabbit,2349,tawa,JA21,3,G-JP,538601.5625,5233888,10,-122.48980021466649,47.25733785038378
Rabbit,2354,tawa,AP21,1,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Rabbit,2354,tawa,JU21,6,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Rabbit,2354,tawa,OC20,1,G-TNC2,538575.5,5231997,10,-122.49030793253215,47.240324138072616
Rabbit,2364,tawa,AP21,11,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Rabbit,2364,tawa,JA21,27,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Rabbit,2364,tawa,JU21,9,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Rabbit,2364,tawa,OC20,33,G-CLP3,537040.125,5232645.5,10,-122.51054008250263,47.24624781414887
Rabbit,3381,oaca,AP21,1,DK,569689.6875,4177592,10,-122.20900282254252,37.74296907041338
Rabbit,3384,oaca,JU21,1,CB,572155,4184290,10,-122.18035727643793,37.803142529093726
Rabbit,3467,tawa,AP21,1,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Rabbit,3467,tawa,JA21,159,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Rabbit,3467,tawa,JU21,83,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Rabbit,3467,tawa,OC20,51,P-UWT,542368.0625,5232307,10,-122.440170358001,47.2428796550409
Rabbit,3468,tawa,JU21,4,P-TE2,554855,5196770,10,-122.27951048782658,46.92219579840345
Rabbit,3471,tawa,JA21,41,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Rabbit,3471,tawa,OC20,4,G-IP,540642.0625,5231492.5,10,-122.46304982780435,47.235659943921206
Rabbit,3472,tawa,AP21,94,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Rabbit,3472,tawa,JA21,95,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Rabbit,3472,tawa,JU21,13,G-SERA,538535.9375,5227825.5,10,-122.49118989961514,47.20279106036013
Rabbit,4333,tawa,JA21,4,G-KP2,537217,5235182,10,-122.50799150845162,47.269061297727504
Raccoon,2305,tawa,AP21,21,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Raccoon,2305,tawa,JA21,28,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Raccoon,2305,tawa,JU21,30,G-FP1,539350,5232700,10,-122.48001311823171,47.24660376310076
Raccoon,2309,tawa,JA21,4,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Raccoon,2309,tawa,JU21,2,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
Raccoon,2309,tawa,OC20,5,P-OB,535487.875,5240075.5,10,-122.5304601657384,47.31318888282613
